"date","big_growth","small_growth","big_neutral","small_neutral","big_value","small_value"
2014-10-19,0,0,0,0,0,0
2014-10-20,-0.00354257176747978,0.0126161016947627,0.00505333373116812,0.0108191226240468,0.00257519989395534,0.0111937602842068
2014-10-21,0.00393427243626206,0.000179343655970957,-0.0126382180856795,0.00808851678220302,-0.0125873962748926,-0.00490926154830417
2014-10-22,0.00174909831953736,0.00631049862367183,0.00350763323624684,-0.00499096630258386,0.000857928826406948,0.0152932446762018
2014-10-23,-0.00611034349198095,0.00168732630869927,-0.0152278475923239,-0.00409691234242937,-0.0037786953931513,-0.00149952317975751
2014-10-24,0.002906772207771,-0.0127084515457801,0.00669459319848372,-0.00374421069787075,0.0131529991013429,-0.00443950674917285
2014-10-26,0,0,0,0,0,0
2014-10-27,-0.00405935743097435,-0.0110519131691018,-0.0195387591352552,-0.00181687956196017,-0.017330648083751,0.00121781413081818
2014-10-28,0.0134099794539994,0.00328399349389034,0.0306541143078574,0.00620225364860699,0.0173192602664997,0.00253514229481668
2014-10-29,0.0149301443713053,0.0108773461360445,0.0055026036887425,0.0147670965625355,0.00588857810505301,0.0284473921128517
2014-10-30,0.0101350645929746,-0.00988833330454217,0.0222160749504175,-0.0102521246857006,0.00773645970909596,-0.0164607450532503
2014-10-31,0.0122649201799041,0.00226855629770031,0.011475703053193,-0.00643337912621451,0.00875886914349542,-0.0118564841279027
2014-11-02,0,0,0,0,0,0
2014-11-03,-0.00691061610893488,-0.0106467786201946,-0.00694867830011118,0.00381868950382443,-0.0150868257735004,-0.00559819601999057
2014-11-04,-0.000847964669099346,-0.00770236120779907,0.000996524032074138,-0.008759034437078,-0.00246267887696558,-0.00109215556474772
2014-11-05,-0.00442408555520652,-0.00664215089397766,-0.0112934474275739,-0.00194459713292427,-0.0193939889234607,-0.00296724750547252
2014-11-06,-0.0150323917658488,-0.00654668025851033,-0.0115803337136153,-0.0127956210218316,-0.00624709390294132,-0.00307145754668072
2014-11-07,-0.00387951417059925,0.0101187341097397,0.00118675544653527,0.00224781853785356,-4.42722509630185e-05,0.0112496834053324
2014-11-09,0,0,0,0,0,0
2014-11-10,0.0108864707361316,0.0138269481831183,-0.00294706059817035,0.00320106545771261,0.009385234537935,0.00717334190837727
2014-11-11,-0.00668916219350324,-0.0093078921013742,0.000199070286843609,-0.0034032029816917,0.000525251347868816,0.0013190619901945
2014-11-12,0.0021743910738638,0.00273955175770822,-0.0011821883773584,0.00728626955088604,0.00649206145523016,0.00422267202272134
2014-11-13,-0.00336156797439948,0.00228401620660732,-0.0119690813198197,0.00583632010274763,-0.00957889865905544,0.00460899082607761
2014-11-14,0.011876120852007,-0.00816228723524685,0.00180662432818704,0.00277701352894655,-0.00810276086508449,-0.00524759791306484
2014-11-16,0,0,0,0,0,0
2014-11-17,-0.00404546554471069,-0.00220030042878765,-0.0146199905522647,-0.00374843277274986,-0.00892025791316129,-0.00400676115723154
2014-11-18,0.00162301134783265,0.00509676203272796,0.0100182908694357,0.00468293496263408,-0.00100250861017331,0.00135547140544812
2014-11-19,0.000448129831137359,0.00539688991129412,0.00767785585269607,0.0128831015551699,-0.00253566852691799,-0.000830835006828336
2014-11-20,0.00399617069040044,-0.00491067934546538,-0.000604210699066826,0.00050569431845032,0.000496263322430224,-0.00264057426547368
2014-11-21,0.0179923066856065,0.00160115171518811,0.0305371175911888,0.0131965459338973,0.0259887777680135,0.00755021849066967
2014-11-23,0,0,0,0,0,0
2014-11-24,-0.00185603173522013,0.0135882943584726,0.00368661291030398,0.00390425698333123,0.0131490276992666,0.0118823309752859
2014-11-25,-0.00508452246614822,0.000695163882853081,0.0104601835255052,-0.000246748689020467,-0.0102884997229844,0.00553957721667524
2014-11-26,0.000211070723830359,0.00511313108454683,0.0105964076479675,0.000128814997507615,0.0133272974401688,-0.000910121312928386
2014-11-27,-0.00288538446161285,0.00113162830916167,-0.00827843579808794,-0.00158978429146455,0.00333908331949569,-0.00541256881394595
2014-11-28,-0.0101155000805796,-0.016792692715454,-0.0165825269999921,0.00253641527133601,0.00378558943612285,-0.00732963671805381
2014-11-30,0,0,0,0,0,0
2014-12-01,-0.00952359917708053,-0.0164923597124217,-0.0312931691780607,-0.00104358504671881,-0.0203746241864984,-0.0118580301042404
2014-12-02,-0.00624590063675113,-0.00184445437914861,0.00399850719910359,0.000644333985209362,-0.000957794192022129,0.000791144482278956
2014-12-03,0.00470004567637576,-0.00154814139668281,0.00982816650496887,0.010719826919087,0.00925945116395778,0.0128935941699758
2014-12-04,-0.00333296126655611,0.00846865101389244,0.00314596583377045,0.00288602058485547,0.0112682654311053,0.0138837383252697
2014-12-05,-0.000826431134163338,-0.00493422080780311,-0.00542088760446859,0.00121009367311989,0.00699966090380846,-0.0119779365468281
2014-12-07,0,0,0,0,0,0
2014-12-08,-0.014819391511476,0.00333861001621672,-0.0119199796460265,-0.00938122008752142,-0.00515288103632836,0.00130444051993922
2014-12-09,-0.0103432553158103,-0.0118971294525142,-0.0161500931479731,-0.0131896274709086,-0.0265130733224216,-0.00249917882261151
2014-12-10,-0.00917741407222513,-0.00288528300782543,-0.00883128650623764,-0.00801779749805502,-0.0088229334573008,-0.00702668237222702
2014-12-11,-0.0108227718486124,-0.00920263576012384,-0.00845118959536859,-0.0206739384523708,-0.016341513824993,-0.00727641205360557
2014-12-12,-0.0077315518004637,-0.00314650045268262,-0.0225684418607395,0.00427377032041598,-0.0151393171082265,-0.0023387133221543
2014-12-14,0,0,0,0,0,0
2014-12-15,-0.0260108105872236,-0.00501750750412056,-0.0157778968548666,-0.00229902322083217,-0.0285702251724186,0.000357809065359685
2014-12-16,-0.00938916776068113,-0.00672907197656427,-0.00944422098727506,0.00372217583098633,-0.0113216984912309,-0.0029181229098414
2014-12-17,0.0111251147958063,0.00454699582260912,0.0213643510455688,-0.00424518846009376,0.0279320478649356,-0.011698733538204
2014-12-18,0.0272548863727499,0.0139048093941907,0.0222165594766579,0.0191583583906739,0.00670284682614026,0.0142623376649033
2014-12-19,0.00257053194186842,0.00877959441592524,0.0103649909702373,-0.00663818733914879,0.0199479856901591,0.00936855158991935
2014-12-21,0,0,0,0,0,0
2014-12-22,0.0131353968412991,0.0116962197440043,0.0133134472381114,0.00650799327391754,0.032603401502349,0.00205971924086068
2014-12-23,-0.00993388721889935,-0.012560058574391,-0.0120596363972595,-0.0106048405082133,-0.00183054748817439,-0.00598144371144072
2014-12-24,-0.00208494146422587,0.00320389942332388,-0.00828456447782714,0.00178338241102159,0.00144135045578286,0.000448935345452154
2014-12-25,-0.000199639265203653,0.000342839177017928,0.000191274832586204,-0.000817008782888057,0.00127350756478362,3.47924358657784e-05
2014-12-26,0.00356677023369161,-0.00894207114115689,-0.0026777250689623,0.0073804034331716,-0.00568214009946024,-0.00179076300962716
2014-12-27,-0.000277271584824695,0.00181058642549948,0.000377886878295393,0.000905943051280356,0,0.000808782608378729
2014-12-28,0,0,0,0,0,0
2014-12-29,0.00337676426184611,0.0159069404409508,0.0191539685276967,0.00272244127762801,0.00604739728561612,0.00167352883961549
2014-12-30,0.00557753485901304,0.000414399636928335,-0.00492153104686351,-0.000686988637317556,-0.0055492948081675,0.00669863149096234
2014-12-31,0.0019808928854446,0.00377948064864165,0.00388610752981089,0.00549793301669742,0.00649222974211671,0.00292940163059815
2015-01-01,-0.00113946923359258,-0.0002522777490086,0.000493351928312957,0,0.000350860317417328,0
2015-01-02,-0.0121440160748941,0.00320729728497084,-0.00478144255963555,-0.0040846341499853,-0.0105306441322965,-0.00067033792374172
2015-01-04,0,0,0,0,0,0
2015-01-05,-0.0216608173926582,-0.0163415150210763,-0.016499922933915,-0.00993262383249647,-0.0191436509582793,0.00549093515004914
2015-01-06,0.0104340423491877,-0.0144687597970733,-0.00504029746906868,-0.00060192166475713,-0.0117938388810496,0.00642871278170222
2015-01-07,0.00620551295669292,-0.0114522816336881,0.015241069636774,0.00523207066483598,0.0102398234434701,0.0017519280926221
2015-01-08,0.0255389873709302,0.0235239330130637,0.0133526841641948,0.0169343186643337,0.0239490413475532,0.0093169660823198
2015-01-09,0.00212721268631398,0.00440403633969779,-0.000303601458218875,0.00885537909776295,0.00237193344874924,0.0222429642395277
2015-01-11,0,0,0,0,0,0
2015-01-12,-0.00972867094664819,-0.000911018472915548,-0.0130911372890898,0.00887797054871816,-0.0107622137286051,-0.00286712047284781
2015-01-13,0.00179001496759412,0.00195365690447759,0.00216052918990073,0.0187850473285356,0.00200699923192485,0.000776098969926179
2015-01-14,-0.0101871498235477,0.000149591283552449,-0.00351100776998773,-0.00321803944273155,-0.00686565717264109,0.000957862200956678
2015-01-15,0.00929554852298698,-0.00139747954322536,0.0063434407916458,-0.0113455995312777,0.0139486812448514,-0.00403155368942573
2015-01-16,0.00560162326445239,0.0108372007247078,0.00566336362728805,0.000896555778622012,-0.00351007126080909,-0.00786887195671657
2015-01-18,0,0,0,0,0,0
2015-01-19,-0.00402653878585741,-0.00331123735283774,-0.022510578664567,0.00223263564665357,-0.0280576540326574,0.000909843703134517
2015-01-20,0.00538301683107324,0.00471718894105623,0.00979906237096353,0.00680669652306638,0.0111177615594737,-0.0013537373141045
2015-01-21,0.0166474353148488,0.0145192334808819,0.0208357269604093,0.00764632276478379,0.0267478398255266,0.00621803245697871
2015-01-22,0.0194866623305316,0.0153484584213967,0.00777983222720763,0.00766410403141575,0.00915846518197008,0.00888062712881837
2015-01-23,0.000415817203492997,0.0133934034976926,0.000255912797402909,0.0124795658970089,0.00348305602652544,0.00539852640417614
2015-01-25,0,0,0,0,0,0
2015-01-26,0.00539426740746259,-0.0028235741095868,0.00721190540035562,-0.00688114772904931,-0.0179483063885387,-0.00428600342044932
2015-01-27,-0.0042630994273527,-0.00238791756051434,-0.000200605409767611,0.00170247515206171,-0.00299782643717284,0.0175650669017932
2015-01-28,0.00170733516667067,0.00809934212056873,-0.00789951068204716,0.000475590760936553,-0.018884666021702,-0.00409208725888467
2015-01-29,-0.0116884726431745,-0.0250636415967552,-0.0186455233311761,-0.0213478164875567,-0.0253909769554234,-0.0161178534946502
2015-01-30,-0.0222547058556436,0.00409258701974569,-0.014189211580603,-0.00697667045934537,-0.0174337968626682,-0.00555267547610759
2015-02-01,0,0,0,0,0,0
2015-02-02,0.00593504231380216,0.00275616319554847,0.00280062371302409,0.0156298503068162,0.00247732836736068,-0.0021605594825481
2015-02-03,0.00906265431403459,0.00770910889905818,0.0269824471776531,0.0181434259624934,0.0213353955978912,0.00530509400735392
2015-02-04,-0.00667056995176627,0.0115056746569225,0.00305012189972174,-0.00120742678235067,0.00187650231957072,0.00522651933553394
2015-02-05,0.0172617134609559,8.63312885648754e-05,-0.00591054574380698,0.00605433421892547,0.00403741819073847,0.00310456276327965
2015-02-06,-0.00169145888402091,-0.0132667255507424,-0.0135959252148198,-0.00931517150328276,-0.0151645031786877,-0.0075465820175294
2015-02-08,0,0,0,0,0,0
2015-02-09,0.000735106164993242,-0.00294792186997102,0.00268462668043358,-0.00904623579277503,-0.00542356135599868,-0.00357243780350107
2015-02-10,-0.00952575996205594,-0.00834943633853514,-0.015138676766926,-0.00857886387879845,-0.00805277691381927,-0.00609347245259557
2015-02-11,-0.00793391693875601,0.00101557915970237,-0.0158619070580773,-0.0124402878382471,-0.00383712473290497,-0.00328840567524537
2015-02-12,0.0203844594917805,0.00261525450699303,0.0267287859728894,0.0311959843669475,0.0189008822386204,0.00850874189591281
2015-02-13,0.00884859986148057,0.00943041220769859,0.0120245801529532,0.0142718168343359,0.0240288457892252,0.00157434826013127
2015-02-15,0,0,0,0,0,0
2015-02-16,0.00141227847521408,0.00204023916955959,-0.00218909815121039,-0.00680435603569793,-0.00378635488677247,-0.00138433506241586
2015-02-17,-0.000632619829286951,-0.00333954049718678,-0.0023382360268146,-0.0039053992259825,0.00597549916684558,-0.0107356837805778
2015-02-18,0.00474636821326038,-0.00172839574804556,-0.00867524991735025,-3.69709635041292e-05,0.00554921036447183,-0.00225660702566928
2015-02-19,0.0065208944861916,-0.00160111667636433,-0.00452051601906558,0.000459424171881195,-0.00705753794292491,0.00304130671835876
2015-02-20,0.00111691173248671,0.000117473924694678,0.000753264685402599,-0.00643949753462433,-0.00215810352911664,0.000101729921381829
2015-02-22,0,0,0,0,0,0
2015-02-23,0.00405677040886268,0.0135886959816674,-0.00147856110896101,-0.0013400995884619,-0.00675341225771128,-0.00560496133780727
2015-02-24,0.00863259990269623,0.00907054350796813,0.0034050980001916,0.0154713200054944,0.00251242619129488,-0.00572374622940212
2015-02-25,0.00377855935041876,-0.00493221421985973,-0.00208669049912349,0.00811735078484765,-0.00415442469962586,0.026502068269557
2015-02-26,-0.00382572792887234,0.000568428133610095,0.0116530595925405,0.00145439137985872,0.0034792989738664,0.0120788085190468
2015-02-27,-0.0023250534723421,-0.00543230614284202,-0.000299970609530751,-0.00692711921433589,0.00307898405228723,0.00568203261093196
2015-02-28,-0.00544192355449665,0.000921119259922687,0.000981123087904212,0,0.000264447218045396,0
2015-03-01,0,0,0,0,0,0
2015-03-02,-0.0123916424038525,0.00288553459293389,-0.00884193051178982,-0.00144621911742378,-0.000866186671524006,0.00361659055160257
2015-03-03,0.00481880672597613,0.00318705910114188,-0.00187480021025028,0.00113988466152331,-0.00211234201261784,-0.007479299486125
2015-03-04,-0.0182639764661314,-0.00683573160471101,-0.0214980607901171,-0.0174171936687428,-0.0230002952037605,-0.0177368800613155
2015-03-05,-0.00303906168192624,-0.00277160512354154,-0.0123056296704967,-0.00808672442969013,-0.00912728607697235,-0.0119801612520661
2015-03-06,-0.0118262455429324,-0.00464431008976156,-0.011421896326888,-0.00271314295654341,-0.00371575362084868,0.00879379773448385
2015-03-08,0,0,0,0,0,0
2015-03-09,-0.01483200965356,-0.0198071503242777,-0.015577720131393,-0.0103040016429067,-0.0114917205738278,-0.0171642034228528
2015-03-10,-0.0107127382283321,-0.00955929324195605,-0.0186767749694026,-0.0203679589063413,-0.0170232643404815,-0.0164263783618249
2015-03-11,0.00576995129693382,-0.00617737607320131,-0.00181180200364606,-0.00664215890126921,0.00152516574279466,-0.00949300583368241
2015-03-12,0.00778595364873961,0.000829099506186154,0.00242755471750656,0.0151675301454037,0.00450986780642319,0.00676204619571845
2015-03-13,-0.01612906630036,-0.0106590873537893,-0.0103070987278361,-0.00885511631475926,-0.00777691273603897,-0.0162684617038543
2015-03-15,0,0,0,0,0,0
2015-03-16,0.00497062604862467,0.00984788012631736,0.00879431669044554,-0.00320559896640777,0.00852913807991189,0.0016054714327041
2015-03-17,0.00547545554444136,0.01506078230218,0.0105764829555325,0.00214045192027314,0.013677234503698,0.0243412914823313
2015-03-18,0.0117777409688002,0.013339199226156,0.0173240057562936,-0.000460516816725869,0.0160562452686144,0.0107767239957885
2015-03-19,0.00652068802347791,0.0100788565676889,0.00577877149007058,0.00403046728726669,-0.00576191008428165,0.0136289333223944
2015-03-20,0.0128063538521149,0.0142490597901637,0.0225327533190478,0.0102081524396962,0.0117913227773285,0.0104492479880782
2015-03-22,0,0,0,0,0,0
2015-03-23,0.00451016710170326,0.000907671372623176,0.00815445219971286,0.0053398163486315,0.000100043699424067,0.00873585135337035
2015-03-24,-0.000562041465742813,-0.00354046535832247,-0.0027742300005686,0.0207870275177851,-0.00555248198919154,0.00151602250220419
2015-03-25,-0.00962150539010416,0.00355189309688573,-0.00775908478826858,-0.00488599753127733,-0.00370444729444859,-0.00211056459284553
2015-03-26,-0.0284461538517638,-0.0137001765826305,-0.0199312286135587,-0.00959420447131588,-0.0175065599279411,-0.0123957158174741
2015-03-27,0.000590550907137295,-0.00710619254127706,-0.0108738959510797,-0.00387247122813042,-0.00381718799540126,-0.005201812101132
2015-03-29,0,0,0,0,0,0
2015-03-30,0.0179632669733275,0.000299509431894739,0.0168011746427234,0.00788764519485122,0.0161380319663075,0.009889395346135
2015-03-31,0.00442269799672278,0.0227005579864314,0.00331043665747952,0.0074788527310758,0.00641350711898957,0.00543707166842822
2015-04-01,0.0182204003828659,0.00686336177592372,0.0179674332877966,-0.00176961678864917,0.0135279231547753,0.00440408527155896
2015-04-02,0.00584708857188368,0.00852025287898747,0.00579550528542849,0.0208374462197736,0.0179952073084326,0.0143629544402086
2015-04-03,0.000503378245127874,0.00731479353219504,-0.000874016332143494,-0.00135719243444854,0.00111448714080784,0.015813791784925
2015-04-05,0,0,0,0,0,0
2015-04-06,0.0155005576069856,0.00719638092878014,0.0102529821448529,0.000818433907532857,0.00864620470931457,0.000623292004327275
2015-04-07,-0.00379488254651057,-0.00862041831355629,0.00271766663836185,-0.000265339253307684,-8.94807455045019e-06,0.00894230406233009
2015-04-08,0.0117342563870628,0.00157289930740075,0.0152745323042229,0.00783421713984696,0.0202709220486414,0.0133022645823504
2015-04-09,0.00556286025437955,0.00724217282510977,0.00335577191197349,-0.00425850838250663,0.0225030880610225,-0.00216197182806591
2015-04-10,0.00377646461920265,0.0021645034073751,0.0113284509346202,0.00818272999764487,0.0107930263305062,0.0135025360109624
2015-04-12,0,0,0,0,0,0
